Distance (mm)	Counts
0.0	7.0
0.2	6.0
0.4	6.0
0.6	5.0
0.8	10.0
1.0	17.0
1.2	9.0
1.4	15.0
1.6	8.0
1.8	12.0
2.0	17.0
2.2	21.0
2.4	19.0
2.6	16.0
2.8	23.0
3.0	36.0
3.2	23.0
3.4	33.0
3.6	42.0
3.8	53.0
4.0	71.0
4.2	82.0
4.4	105.0
4.6	129.0
4.8	169.0
5.0	156.0
5.2	158.0
5.4	211.0
5.6	175.0
5.8	137.0
6.0	132.0
6.2	97.0
6.4	88.0
6.6	128.0
6.8	116.0
7.0	147.0
7.2	147.0
7.4	184.0
7.6	158.0
7.8	178.0
8.0	152.0
8.2	125.0
8.4	100.0
8.6	68.0
8.8	54.0
9.0	43.0
9.2	41.0
9.4	27.0
9.6	31.0
9.8	23.0
10.0	20.0
10.2	22.0
10.4	20.0
10.6	21.0
10.8	14.0
11.0	13.0
11.2	12.0
11.4	18.0
11.6	5.0
11.8	12.0
12.0	8.0
12.2	9.0
12.4	7.0
12.6	8.0
12.8	7.0
13.0	10.0
13.2	6.0
13.4	1.0
13.6	3.0
13.8	8.0
14.0	2.0
14.2	5.0
14.4	5.0
14.6	5.0
14.8	11.0
15.0	6.0
15.2	2.0
15.4	7.0
15.6	0.0
15.8	1.0
16.0	3.0
