Distance (mm)	Counts
0.0	5.0
0.2	7.0
0.4	5.0
0.6	12.0
0.8	14.0
1.0	7.0
1.2	12.0
1.4	11.0
1.6	12.0
1.8	10.0
2.0	17.0
2.2	12.0
2.4	11.0
2.6	23.0
2.8	19.0
3.0	24.0
3.2	30.0
3.4	25.0
3.6	20.0
3.8	29.0
4.0	29.0
4.2	53.0
4.4	55.0
4.6	71.0
4.8	77.0
5.0	89.0
5.2	118.0
5.4	182.0
5.6	198.0
5.8	212.0
6.0	233.0
6.2	327.0
6.4	299.0
6.6	243.0
6.8	285.0
7.0	224.0
7.2	193.0
7.4	166.0
7.6	101.0
7.8	88.0
8.0	68.0
8.2	57.0
8.4	48.0
8.6	51.0
8.8	29.0
9.0	30.0
9.2	34.0
9.4	20.0
9.6	26.0
9.8	23.0
10.0	15.0
10.2	16.0
10.4	14.0
10.6	21.0
10.8	6.0
11.0	11.0
11.2	11.0
11.4	15.0
11.6	13.0
11.8	5.0
12.0	6.0
12.2	7.0
12.4	5.0
12.6	6.0
12.8	6.0
13.0	6.0
13.2	2.0
13.4	9.0
13.6	5.0
13.8	3.0
14.0	5.0
14.2	6.0
14.4	3.0
14.6	3.0
14.8	8.0
15.0	5.0
15.2	11.0
15.4	6.0
15.6	2.0
15.8	7.0
16.0	4.0
