Distance (mm)	Counts
0.0	11.0
0.2	14.0
0.4	27.0
0.6	28.0
0.8	38.0
1.0	32.0
1.2	54.0
1.4	69.0
1.6	102.0
1.8	118.0
2.0	145.0
2.2	157.0
2.4	165.0
2.6	121.0
2.8	98.0
3.0	116.0
3.2	58.0
3.4	69.0
3.6	52.0
3.8	33.0
4.0	29.0
4.2	26.0
4.4	21.0
4.6	19.0
4.8	17.0
5.0	11.0
5.2	19.0
5.4	17.0
5.6	6.0
5.8	11.0
6.0	14.0
6.2	10.0
6.4	10.0
6.6	8.0
6.8	13.0
7.0	7.0
7.2	6.0
7.4	5.0
7.6	14.0
7.8	11.0
8.0	10.0
8.2	9.0
8.4	10.0
8.6	11.0
8.8	13.0
9.0	15.0
9.2	15.0
9.4	15.0
9.6	21.0
9.8	15.0
10.0	30.0
10.2	38.0
10.4	49.0
10.6	44.0
10.8	103.0
11.0	112.0
11.2	131.0
11.4	152.0
11.6	136.0
11.8	122.0
12.0	107.0
12.2	89.0
12.4	57.0
12.6	50.0
12.8	32.0
13.0	37.0
13.2	30.0
13.4	26.0
13.6	17.0
13.8	18.0
14.0	15.0
14.2	17.0
14.4	14.0
14.6	13.0
14.8	11.0
15.0	7.0
15.2	7.0
15.4	8.0
15.6	5.0
15.8	6.0
16.0	12.0
