Distance (mm)	Counts
0.0	18.0
0.2	23.0
0.4	30.0
0.6	38.0
0.8	47.0
1.0	66.0
1.2	75.0
1.4	117.0
1.6	163.0
1.8	125.0
2.0	167.0
2.2	162.0
2.4	141.0
2.6	94.0
2.8	80.0
3.0	64.0
3.2	45.0
3.4	37.0
3.6	35.0
3.8	33.0
4.0	16.0
4.2	19.0
4.4	9.0
4.6	14.0
4.8	21.0
5.0	18.0
5.2	12.0
5.4	8.0
5.6	17.0
5.8	8.0
6.0	6.0
6.2	11.0
6.4	11.0
6.6	13.0
6.8	18.0
7.0	7.0
7.2	5.0
7.4	15.0
7.6	12.0
7.8	15.0
8.0	6.0
8.2	8.0
8.4	7.0
8.6	9.0
8.8	11.0
9.0	9.0
9.2	13.0
9.4	13.0
9.6	16.0
9.8	17.0
10.0	18.0
10.2	26.0
10.4	42.0
10.6	51.0
10.8	62.0
11.0	84.0
11.2	114.0
11.4	124.0
11.6	150.0
11.8	169.0
12.0	156.0
12.2	127.0
12.4	91.0
12.6	75.0
12.8	63.0
13.0	42.0
13.2	39.0
13.4	39.0
13.6	22.0
13.8	22.0
14.0	18.0
14.2	11.0
14.4	16.0
14.6	16.0
14.8	14.0
15.0	8.0
15.2	8.0
15.4	6.0
15.6	5.0
15.8	8.0
16.0	4.0
