Distance (mm)	Counts
0.0	4.0
0.2	8.0
0.4	10.0
0.6	10.0
0.8	6.0
1.0	7.0
1.2	8.0
1.4	8.0
1.6	10.0
1.8	8.0
2.0	10.0
2.2	22.0
2.4	10.0
2.6	12.0
2.8	27.0
3.0	25.0
3.2	30.0
3.4	26.0
3.6	21.0
3.8	26.0
4.0	32.0
4.2	38.0
4.4	44.0
4.6	45.0
4.8	71.0
5.0	106.0
5.2	133.0
5.4	181.0
5.6	200.0
5.8	225.0
6.0	292.0
6.2	287.0
6.4	308.0
6.6	277.0
6.8	277.0
7.0	228.0
7.2	199.0
7.4	194.0
7.6	141.0
7.8	108.0
8.0	91.0
8.2	78.0
8.4	65.0
8.6	51.0
8.8	36.0
9.0	26.0
9.2	28.0
9.4	21.0
9.6	23.0
9.8	22.0
10.0	14.0
10.2	21.0
10.4	22.0
10.6	10.0
10.8	13.0
11.0	13.0
11.2	11.0
11.4	9.0
11.6	9.0
11.8	8.0
12.0	8.0
12.2	5.0
12.4	1.0
12.6	6.0
12.8	10.0
13.0	5.0
13.2	3.0
13.4	6.0
13.6	10.0
13.8	6.0
14.0	4.0
14.2	6.0
14.4	4.0
14.6	3.0
14.8	3.0
15.0	4.0
15.2	7.0
15.4	5.0
15.6	5.0
15.8	5.0
16.0	4.0
