Distance (mm)	Counts
0.0	14.0
0.2	23.0
0.4	26.0
0.6	29.0
0.8	35.0
1.0	33.0
1.2	71.0
1.4	103.0
1.6	96.0
1.8	141.0
2.0	141.0
2.2	148.0
2.4	111.0
2.6	100.0
2.8	77.0
3.0	65.0
3.2	49.0
3.4	36.0
3.6	42.0
3.8	32.0
4.0	15.0
4.2	18.0
4.4	13.0
4.6	14.0
4.8	15.0
5.0	16.0
5.2	12.0
5.4	10.0
5.6	12.0
5.8	7.0
6.0	13.0
6.2	13.0
6.4	6.0
6.6	13.0
6.8	11.0
7.0	6.0
7.2	5.0
7.4	6.0
7.6	4.0
7.8	9.0
8.0	12.0
8.2	12.0
8.4	8.0
8.6	16.0
8.8	14.0
9.0	15.0
9.2	11.0
9.4	27.0
9.6	30.0
9.8	22.0
10.0	30.0
10.2	37.0
10.4	43.0
10.6	59.0
10.8	77.0
11.0	110.0
11.2	149.0
11.4	134.0
11.6	146.0
11.8	142.0
12.0	118.0
12.2	68.0
12.4	85.0
12.6	66.0
12.8	40.0
13.0	34.0
13.2	40.0
13.4	28.0
13.6	26.0
13.8	20.0
14.0	18.0
14.2	18.0
14.4	12.0
14.6	10.0
14.8	12.0
15.0	8.0
15.2	9.0
15.4	11.0
15.6	8.0
15.8	8.0
16.0	10.0
