Distance (mm)	Counts
0.0	5.0
0.2	7.0
0.4	2.0
0.6	5.0
0.8	5.0
1.0	11.0
1.2	10.0
1.4	13.0
1.6	10.0
1.8	13.0
2.0	14.0
2.2	21.0
2.4	12.0
2.6	24.0
2.8	17.0
3.0	14.0
3.2	14.0
3.4	30.0
3.6	35.0
3.8	47.0
4.0	54.0
4.2	93.0
4.4	105.0
4.6	108.0
4.8	123.0
5.0	119.0
5.2	129.0
5.4	101.0
5.6	102.0
5.8	74.0
6.0	52.0
6.2	69.0
6.4	54.0
6.6	54.0
6.8	84.0
7.0	83.0
7.2	104.0
7.4	100.0
7.6	148.0
7.8	140.0
8.0	139.0
8.2	138.0
8.4	100.0
8.6	69.0
8.8	69.0
9.0	54.0
9.2	60.0
9.4	33.0
9.6	23.0
9.8	18.0
10.0	22.0
10.2	23.0
10.4	24.0
10.6	9.0
10.8	16.0
11.0	13.0
11.2	9.0
11.4	16.0
11.6	6.0
11.8	12.0
12.0	11.0
12.2	5.0
12.4	9.0
12.6	6.0
12.8	10.0
13.0	5.0
13.2	3.0
13.4	8.0
13.6	6.0
13.8	9.0
14.0	7.0
14.2	7.0
14.4	3.0
14.6	8.0
14.8	5.0
15.0	2.0
15.2	9.0
15.4	3.0
15.6	7.0
15.8	3.0
16.0	6.0
