Distance (mm)	Counts
0.0	21.0
0.2	15.0
0.4	27.0
0.6	27.0
0.8	27.0
1.0	46.0
1.2	87.0
1.4	80.0
1.6	120.0
1.8	119.0
2.0	138.0
2.2	135.0
2.4	119.0
2.6	100.0
2.8	80.0
3.0	62.0
3.2	47.0
3.4	30.0
3.6	26.0
3.8	28.0
4.0	31.0
4.2	14.0
4.4	11.0
4.6	15.0
4.8	13.0
5.0	8.0
5.2	12.0
5.4	4.0
5.6	10.0
5.8	9.0
6.0	2.0
6.2	7.0
6.4	10.0
6.6	8.0
6.8	4.0
7.0	7.0
7.2	1.0
7.4	6.0
7.6	8.0
7.8	7.0
8.0	13.0
8.2	8.0
8.4	5.0
8.6	7.0
8.8	6.0
9.0	11.0
9.2	10.0
9.4	14.0
9.6	8.0
9.8	24.0
10.0	23.0
10.2	17.0
10.4	20.0
10.6	26.0
10.8	38.0
11.0	37.0
11.2	52.0
11.4	70.0
11.6	109.0
11.8	128.0
12.0	146.0
12.2	153.0
12.4	155.0
12.6	127.0
12.8	100.0
13.0	59.0
13.2	58.0
13.4	47.0
13.6	48.0
13.8	30.0
14.0	28.0
14.2	17.0
14.4	19.0
14.6	20.0
14.8	10.0
15.0	12.0
15.2	5.0
15.4	8.0
15.6	12.0
15.8	9.0
16.0	11.0
