Distance (mm)	Counts
0.0	14.0
0.2	22.0
0.4	25.0
0.6	36.0
0.8	41.0
1.0	59.0
1.2	99.0
1.4	124.0
1.6	145.0
1.8	129.0
2.0	143.0
2.2	125.0
2.4	97.0
2.6	77.0
2.8	51.0
3.0	44.0
3.2	37.0
3.4	30.0
3.6	26.0
3.8	30.0
4.0	19.0
4.2	25.0
4.4	11.0
4.6	13.0
4.8	9.0
5.0	7.0
5.2	12.0
5.4	7.0
5.6	4.0
5.8	8.0
6.0	8.0
6.2	8.0
6.4	12.0
6.6	13.0
6.8	8.0
7.0	6.0
7.2	9.0
7.4	3.0
7.6	8.0
7.8	5.0
8.0	7.0
8.2	10.0
8.4	7.0
8.6	16.0
8.8	5.0
9.0	10.0
9.2	8.0
9.4	15.0
9.6	10.0
9.8	15.0
10.0	13.0
10.2	24.0
10.4	21.0
10.6	29.0
10.8	39.0
11.0	43.0
11.2	42.0
11.4	70.0
11.6	81.0
11.8	121.0
12.0	133.0
12.2	160.0
12.4	184.0
12.6	136.0
12.8	121.0
13.0	86.0
13.2	54.0
13.4	47.0
13.6	37.0
13.8	25.0
14.0	24.0
14.2	26.0
14.4	21.0
14.6	12.0
14.8	9.0
15.0	13.0
15.2	11.0
15.4	8.0
15.6	12.0
15.8	11.0
16.0	8.0
