Distance (mm)	Counts
0.0	14.0
0.2	10.0
0.4	18.0
0.6	9.0
0.8	14.0
1.0	23.0
1.2	12.0
1.4	16.0
1.6	12.0
1.8	31.0
2.0	17.0
2.2	31.0
2.4	36.0
2.6	42.0
2.8	63.0
3.0	86.0
3.2	104.0
3.4	140.0
3.6	159.0
3.8	168.0
4.0	163.0
4.2	168.0
4.4	132.0
4.6	107.0
4.8	81.0
5.0	65.0
5.2	52.0
5.4	39.0
5.6	29.0
5.8	37.0
6.0	33.0
6.2	36.0
6.4	33.0
6.6	29.0
6.8	38.0
7.0	34.0
7.2	47.0
7.4	48.0
7.6	57.0
7.8	59.0
8.0	88.0
8.2	102.0
8.4	151.0
8.6	179.0
8.8	188.0
9.0	206.0
9.2	181.0
9.4	155.0
9.6	133.0
9.8	100.0
10.0	70.0
10.2	63.0
10.4	38.0
10.6	48.0
10.8	46.0
11.0	27.0
11.2	24.0
11.4	22.0
11.6	23.0
11.8	12.0
12.0	15.0
12.2	13.0
12.4	9.0
12.6	16.0
12.8	12.0
13.0	12.0
13.2	10.0
13.4	5.0
13.6	3.0
13.8	10.0
14.0	12.0
14.2	5.0
14.4	9.0
14.6	6.0
14.8	5.0
15.0	5.0
15.2	6.0
15.4	4.0
15.6	6.0
15.8	5.0
16.0	4.0
