Distance (mm)	Counts
0.0	19.0
0.2	29.0
0.4	35.0
0.6	38.0
0.8	49.0
1.0	67.0
1.2	89.0
1.4	120.0
1.6	127.0
1.8	128.0
2.0	155.0
2.2	107.0
2.4	102.0
2.6	63.0
2.8	50.0
3.0	39.0
3.2	45.0
3.4	32.0
3.6	38.0
3.8	26.0
4.0	24.0
4.2	14.0
4.4	15.0
4.6	19.0
4.8	12.0
5.0	6.0
5.2	5.0
5.4	6.0
5.6	9.0
5.8	6.0
6.0	7.0
6.2	8.0
6.4	6.0
6.6	5.0
6.8	11.0
7.0	11.0
7.2	5.0
7.4	10.0
7.6	3.0
7.8	5.0
8.0	13.0
8.2	7.0
8.4	4.0
8.6	5.0
8.8	7.0
9.0	9.0
9.2	7.0
9.4	11.0
9.6	20.0
9.8	15.0
10.0	16.0
10.2	18.0
10.4	20.0
10.6	21.0
10.8	27.0
11.0	28.0
11.2	47.0
11.4	49.0
11.6	78.0
11.8	98.0
12.0	127.0
12.2	150.0
12.4	157.0
12.6	160.0
12.8	140.0
13.0	123.0
13.2	100.0
13.4	69.0
13.6	45.0
13.8	51.0
14.0	49.0
14.2	18.0
14.4	24.0
14.6	23.0
14.8	17.0
15.0	15.0
15.2	18.0
15.4	8.0
15.6	17.0
15.8	8.0
16.0	5.0
