Distance (mm)	Counts
0.0	8.0
0.2	7.0
0.4	8.0
0.6	3.0
0.8	4.0
1.0	17.0
1.2	10.0
1.4	8.0
1.6	15.0
1.8	9.0
2.0	14.0
2.2	16.0
2.4	17.0
2.6	12.0
2.8	22.0
3.0	22.0
3.2	23.0
3.4	33.0
3.6	35.0
3.8	42.0
4.0	39.0
4.2	62.0
4.4	88.0
4.6	106.0
4.8	143.0
5.0	168.0
5.2	205.0
5.4	188.0
5.6	174.0
5.8	174.0
6.0	151.0
6.2	119.0
6.4	128.0
6.6	145.0
6.8	129.0
7.0	161.0
7.2	185.0
7.4	173.0
7.6	191.0
7.8	167.0
8.0	153.0
8.2	132.0
8.4	83.0
8.6	77.0
8.8	48.0
9.0	59.0
9.2	44.0
9.4	40.0
9.6	33.0
9.8	25.0
10.0	28.0
10.2	18.0
10.4	18.0
10.6	21.0
10.8	17.0
11.0	17.0
11.2	7.0
11.4	8.0
11.6	5.0
11.8	10.0
12.0	3.0
12.2	8.0
12.4	11.0
12.6	8.0
12.8	3.0
13.0	8.0
13.2	7.0
13.4	4.0
13.6	6.0
13.8	2.0
14.0	8.0
14.2	10.0
14.4	2.0
14.6	4.0
14.8	4.0
15.0	7.0
15.2	5.0
15.4	4.0
15.6	6.0
15.8	3.0
16.0	4.0
