Distance (mm)	Counts
0.0	26.0
0.2	13.0
0.4	27.0
0.6	29.0
0.8	37.0
1.0	31.0
1.2	82.0
1.4	110.0
1.6	97.0
1.8	144.0
2.0	153.0
2.2	126.0
2.4	118.0
2.6	94.0
2.8	59.0
3.0	42.0
3.2	30.0
3.4	27.0
3.6	20.0
3.8	21.0
4.0	25.0
4.2	14.0
4.4	10.0
4.6	12.0
4.8	17.0
5.0	6.0
5.2	10.0
5.4	15.0
5.6	7.0
5.8	6.0
6.0	9.0
6.2	8.0
6.4	6.0
6.6	8.0
6.8	8.0
7.0	4.0
7.2	6.0
7.4	7.0
7.6	10.0
7.8	8.0
8.0	3.0
8.2	7.0
8.4	10.0
8.6	1.0
8.8	7.0
9.0	7.0
9.2	5.0
9.4	5.0
9.6	9.0
9.8	6.0
10.0	12.0
10.2	8.0
10.4	5.0
10.6	8.0
10.8	19.0
11.0	17.0
11.2	33.0
11.4	23.0
11.6	53.0
11.8	66.0
12.0	90.0
12.2	104.0
12.4	121.0
12.6	127.0
12.8	120.0
13.0	117.0
13.2	79.0
13.4	61.0
13.6	60.0
13.8	42.0
14.0	28.0
14.2	29.0
14.4	20.0
14.6	21.0
14.8	18.0
15.0	16.0
15.2	13.0
15.4	11.0
15.6	11.0
15.8	10.0
16.0	6.0
