Distance (mm)	Counts
0.0	8.0
0.2	17.0
0.4	24.0
0.6	18.0
0.8	34.0
1.0	32.0
1.2	52.0
1.4	92.0
1.6	117.0
1.8	124.0
2.0	100.0
2.2	120.0
2.4	113.0
2.6	94.0
2.8	69.0
3.0	50.0
3.2	53.0
3.4	43.0
3.6	27.0
3.8	19.0
4.0	19.0
4.2	11.0
4.4	14.0
4.6	17.0
4.8	10.0
5.0	15.0
5.2	6.0
5.4	9.0
5.6	12.0
5.8	6.0
6.0	7.0
6.2	4.0
6.4	5.0
6.6	7.0
6.8	11.0
7.0	8.0
7.2	5.0
7.4	6.0
7.6	9.0
7.8	6.0
8.0	5.0
8.2	10.0
8.4	6.0
8.6	9.0
8.8	6.0
9.0	11.0
9.2	13.0
9.4	8.0
9.6	8.0
9.8	11.0
10.0	13.0
10.2	7.0
10.4	8.0
10.6	11.0
10.8	16.0
11.0	15.0
11.2	18.0
11.4	32.0
11.6	19.0
11.8	51.0
12.0	58.0
12.2	93.0
12.4	90.0
12.6	108.0
12.8	132.0
13.0	122.0
13.2	96.0
13.4	91.0
13.6	41.0
13.8	61.0
14.0	31.0
14.2	27.0
14.4	25.0
14.6	21.0
14.8	20.0
15.0	19.0
15.2	7.0
15.4	18.0
15.6	18.0
15.8	11.0
16.0	11.0
