Distance (mm)	Counts
0.0	21.0
0.2	24.0
0.4	29.0
0.6	32.0
0.8	33.0
1.0	48.0
1.2	78.0
1.4	91.0
1.6	103.0
1.8	125.0
2.0	128.0
2.2	132.0
2.4	132.0
2.6	99.0
2.8	79.0
3.0	42.0
3.2	33.0
3.4	27.0
3.6	24.0
3.8	25.0
4.0	16.0
4.2	23.0
4.4	10.0
4.6	17.0
4.8	12.0
5.0	8.0
5.2	8.0
5.4	13.0
5.6	8.0
5.8	12.0
6.0	8.0
6.2	9.0
6.4	6.0
6.6	4.0
6.8	5.0
7.0	7.0
7.2	7.0
7.4	6.0
7.6	6.0
7.8	3.0
8.0	7.0
8.2	8.0
8.4	7.0
8.6	6.0
8.8	12.0
9.0	6.0
9.2	9.0
9.4	9.0
9.6	12.0
9.8	10.0
10.0	12.0
10.2	7.0
10.4	14.0
10.6	15.0
10.8	14.0
11.0	16.0
11.2	25.0
11.4	28.0
11.6	35.0
11.8	55.0
12.0	67.0
12.2	96.0
12.4	106.0
12.6	130.0
12.8	138.0
13.0	132.0
13.2	112.0
13.4	90.0
13.6	50.0
13.8	40.0
14.0	33.0
14.2	26.0
14.4	24.0
14.6	19.0
14.8	17.0
15.0	24.0
15.2	15.0
15.4	15.0
15.6	7.0
15.8	14.0
16.0	14.0
