Distance (mm)	Counts
0.0	18.0
0.2	11.0
0.4	13.0
0.6	19.0
0.8	14.0
1.0	32.0
1.2	29.0
1.4	38.0
1.6	31.0
1.8	54.0
2.0	64.0
2.2	76.0
2.4	114.0
2.6	152.0
2.8	147.0
3.0	188.0
3.2	181.0
3.4	172.0
3.6	133.0
3.8	92.0
4.0	78.0
4.2	56.0
4.4	53.0
4.6	51.0
4.8	40.0
5.0	34.0
5.2	22.0
5.4	19.0
5.6	18.0
5.8	16.0
6.0	21.0
6.2	24.0
6.4	14.0
6.6	14.0
6.8	19.0
7.0	19.0
7.2	11.0
7.4	12.0
7.6	18.0
7.8	21.0
8.0	19.0
8.2	25.0
8.4	30.0
8.6	29.0
8.8	37.0
9.0	41.0
9.2	64.0
9.4	84.0
9.6	106.0
9.8	162.0
10.0	147.0
10.2	178.0
10.4	158.0
10.6	168.0
10.8	151.0
11.0	105.0
11.2	69.0
11.4	59.0
11.6	40.0
11.8	40.0
12.0	28.0
12.2	22.0
12.4	24.0
12.6	17.0
12.8	14.0
13.0	10.0
13.2	8.0
13.4	9.0
13.6	12.0
13.8	13.0
14.0	14.0
14.2	14.0
14.4	10.0
14.6	8.0
14.8	4.0
15.0	9.0
15.2	6.0
15.4	5.0
15.6	7.0
15.8	4.0
16.0	5.0
