Distance (mm)	Counts
0.0	8.0
0.2	14.0
0.4	22.0
0.6	28.0
0.8	27.0
1.0	39.0
1.2	54.0
1.4	71.0
1.6	93.0
1.8	134.0
2.0	132.0
2.2	170.0
2.4	144.0
2.6	153.0
2.8	108.0
3.0	104.0
3.2	88.0
3.4	52.0
3.6	52.0
3.8	34.0
4.0	27.0
4.2	21.0
4.4	34.0
4.6	20.0
4.8	21.0
5.0	16.0
5.2	24.0
5.4	13.0
5.6	8.0
5.8	17.0
6.0	15.0
6.2	11.0
6.4	10.0
6.6	18.0
6.8	15.0
7.0	7.0
7.2	14.0
7.4	8.0
7.6	18.0
7.8	8.0
8.0	16.0
8.2	12.0
8.4	7.0
8.6	19.0
8.8	27.0
9.0	26.0
9.2	32.0
9.4	37.0
9.6	31.0
9.8	40.0
10.0	57.0
10.2	86.0
10.4	105.0
10.6	116.0
10.8	163.0
11.0	184.0
11.2	190.0
11.4	153.0
11.6	157.0
11.8	94.0
12.0	84.0
12.2	49.0
12.4	49.0
12.6	39.0
12.8	38.0
13.0	37.0
13.2	16.0
13.4	25.0
13.6	15.0
13.8	13.0
14.0	11.0
14.2	10.0
14.4	15.0
14.6	17.0
14.8	13.0
15.0	12.0
15.2	12.0
15.4	7.0
15.6	7.0
15.8	12.0
16.0	8.0
