Distance (mm)	Counts
0.0	14.0
0.2	17.0
0.4	33.0
0.6	25.0
0.8	41.0
1.0	29.0
1.2	66.0
1.4	76.0
1.6	108.0
1.8	135.0
2.0	180.0
2.2	186.0
2.4	153.0
2.6	143.0
2.8	121.0
3.0	99.0
3.2	77.0
3.4	38.0
3.6	40.0
3.8	33.0
4.0	35.0
4.2	25.0
4.4	22.0
4.6	13.0
4.8	17.0
5.0	11.0
5.2	17.0
5.4	16.0
5.6	9.0
5.8	16.0
6.0	8.0
6.2	15.0
6.4	12.0
6.6	10.0
6.8	9.0
7.0	9.0
7.2	12.0
7.4	11.0
7.6	16.0
7.8	11.0
8.0	10.0
8.2	13.0
8.4	15.0
8.6	15.0
8.8	18.0
9.0	16.0
9.2	18.0
9.4	31.0
9.6	37.0
9.8	41.0
10.0	42.0
10.2	44.0
10.4	67.0
10.6	92.0
10.8	143.0
11.0	160.0
11.2	156.0
11.4	199.0
11.6	165.0
11.8	153.0
12.0	100.0
12.2	81.0
12.4	58.0
12.6	52.0
12.8	33.0
13.0	20.0
13.2	30.0
13.4	16.0
13.6	27.0
13.8	13.0
14.0	9.0
14.2	9.0
14.4	17.0
14.6	12.0
14.8	9.0
15.0	18.0
15.2	7.0
15.4	8.0
15.6	5.0
15.8	11.0
16.0	3.0
