Distance (mm)	Counts
0.0	16.0
0.2	10.0
0.4	22.0
0.6	18.0
0.8	17.0
1.0	19.0
1.2	24.0
1.4	27.0
1.6	36.0
1.8	51.0
2.0	66.0
2.2	110.0
2.4	132.0
2.6	147.0
2.8	169.0
3.0	157.0
3.2	156.0
3.4	138.0
3.6	92.0
3.8	88.0
4.0	54.0
4.2	48.0
4.4	35.0
4.6	39.0
4.8	31.0
5.0	28.0
5.2	19.0
5.4	18.0
5.6	19.0
5.8	25.0
6.0	15.0
6.2	23.0
6.4	16.0
6.6	14.0
6.8	17.0
7.0	22.0
7.2	20.0
7.4	13.0
7.6	22.0
7.8	11.0
8.0	14.0
8.2	23.0
8.4	29.0
8.6	32.0
8.8	42.0
9.0	56.0
9.2	60.0
9.4	87.0
9.6	108.0
9.8	132.0
10.0	178.0
10.2	200.0
10.4	198.0
10.6	183.0
10.8	169.0
11.0	127.0
11.2	99.0
11.4	70.0
11.6	50.0
11.8	33.0
12.0	36.0
12.2	35.0
12.4	26.0
12.6	22.0
12.8	21.0
13.0	15.0
13.2	14.0
13.4	9.0
13.6	10.0
13.8	10.0
14.0	14.0
14.2	10.0
14.4	10.0
14.6	2.0
14.8	6.0
15.0	7.0
15.2	10.0
15.4	8.0
15.6	7.0
15.8	3.0
16.0	5.0
