Distance (mm)	Counts
0.0	13.0
0.2	19.0
0.4	18.0
0.6	30.0
0.8	29.0
1.0	41.0
1.2	50.0
1.4	66.0
1.6	83.0
1.8	106.0
2.0	136.0
2.2	179.0
2.4	173.0
2.6	158.0
2.8	109.0
3.0	109.0
3.2	73.0
3.4	52.0
3.6	51.0
3.8	58.0
4.0	40.0
4.2	37.0
4.4	32.0
4.6	21.0
4.8	21.0
5.0	15.0
5.2	14.0
5.4	16.0
5.6	9.0
5.8	14.0
6.0	13.0
6.2	8.0
6.4	10.0
6.6	13.0
6.8	8.0
7.0	6.0
7.2	8.0
7.4	10.0
7.6	9.0
7.8	11.0
8.0	9.0
8.2	17.0
8.4	11.0
8.6	12.0
8.8	19.0
9.0	18.0
9.2	24.0
9.4	28.0
9.6	25.0
9.8	28.0
10.0	40.0
10.2	66.0
10.4	79.0
10.6	95.0
10.8	136.0
11.0	137.0
11.2	164.0
11.4	164.0
11.6	125.0
11.8	112.0
12.0	90.0
12.2	71.0
12.4	41.0
12.6	37.0
12.8	25.0
13.0	25.0
13.2	30.0
13.4	22.0
13.6	21.0
13.8	10.0
14.0	18.0
14.2	14.0
14.4	17.0
14.6	15.0
14.8	14.0
15.0	10.0
15.2	12.0
15.4	7.0
15.6	12.0
15.8	7.0
16.0	5.0
