Distance (mm)	Counts
0.0	6.0
0.2	8.0
0.4	12.0
0.6	9.0
0.8	13.0
1.0	16.0
1.2	17.0
1.4	15.0
1.6	24.0
1.8	15.0
2.0	24.0
2.2	47.0
2.4	42.0
2.6	50.0
2.8	96.0
3.0	110.0
3.2	154.0
3.4	152.0
3.6	149.0
3.8	169.0
4.0	173.0
4.2	121.0
4.4	121.0
4.6	81.0
4.8	50.0
5.0	54.0
5.2	38.0
5.4	35.0
5.6	45.0
5.8	34.0
6.0	33.0
6.2	19.0
6.4	12.0
6.6	25.0
6.8	35.0
7.0	30.0
7.2	31.0
7.4	32.0
7.6	38.0
7.8	45.0
8.0	50.0
8.2	57.0
8.4	99.0
8.6	128.0
8.8	133.0
9.0	166.0
9.2	177.0
9.4	177.0
9.6	190.0
9.8	154.0
10.0	104.0
10.2	94.0
10.4	79.0
10.6	44.0
10.8	44.0
11.0	41.0
11.2	31.0
11.4	31.0
11.6	26.0
11.8	19.0
12.0	16.0
12.2	10.0
12.4	18.0
12.6	9.0
12.8	10.0
13.0	8.0
13.2	11.0
13.4	11.0
13.6	6.0
13.8	8.0
14.0	5.0
14.2	7.0
14.4	8.0
14.6	4.0
14.8	6.0
15.0	11.0
15.2	2.0
15.4	14.0
15.6	8.0
15.8	10.0
16.0	4.0
