Distance (mm)	Counts
0.0	20.0
0.2	12.0
0.4	19.0
0.6	16.0
0.8	20.0
1.0	30.0
1.2	31.0
1.4	34.0
1.6	61.0
1.8	71.0
2.0	117.0
2.2	120.0
2.4	135.0
2.6	150.0
2.8	155.0
3.0	156.0
3.2	136.0
3.4	87.0
3.6	69.0
3.8	42.0
4.0	41.0
4.2	39.0
4.4	29.0
4.6	29.0
4.8	31.0
5.0	22.0
5.2	23.0
5.4	15.0
5.6	14.0
5.8	18.0
6.0	19.0
6.2	14.0
6.4	18.0
6.6	17.0
6.8	9.0
7.0	22.0
7.2	14.0
7.4	18.0
7.6	16.0
7.8	13.0
8.0	25.0
8.2	21.0
8.4	26.0
8.6	21.0
8.8	29.0
9.0	32.0
9.2	34.0
9.4	43.0
9.6	81.0
9.8	101.0
10.0	89.0
10.2	141.0
10.4	175.0
10.6	199.0
10.8	166.0
11.0	139.0
11.2	128.0
11.4	86.0
11.6	71.0
11.8	56.0
12.0	48.0
12.2	31.0
12.4	25.0
12.6	43.0
12.8	28.0
13.0	24.0
13.2	16.0
13.4	16.0
13.6	13.0
13.8	10.0
14.0	12.0
14.2	10.0
14.4	9.0
14.6	9.0
14.8	7.0
15.0	10.0
15.2	4.0
15.4	5.0
15.6	12.0
15.8	4.0
16.0	6.0
