Distance (mm)	Counts
0.0	7.0
0.2	8.0
0.4	8.0
0.6	13.0
0.8	18.0
1.0	10.0
1.2	18.0
1.4	14.0
1.6	20.0
1.8	22.0
2.0	24.0
2.2	27.0
2.4	35.0
2.6	41.0
2.8	52.0
3.0	75.0
3.2	90.0
3.4	111.0
3.6	170.0
3.8	184.0
4.0	189.0
4.2	166.0
4.4	151.0
4.6	121.0
4.8	92.0
5.0	73.0
5.2	57.0
5.4	52.0
5.6	43.0
5.8	46.0
6.0	44.0
6.2	32.0
6.4	24.0
6.6	31.0
6.8	34.0
7.0	27.0
7.2	33.0
7.4	41.0
7.6	53.0
7.8	57.0
8.0	63.0
8.2	86.0
8.4	140.0
8.6	136.0
8.8	196.0
9.0	171.0
9.2	155.0
9.4	154.0
9.6	118.0
9.8	88.0
10.0	59.0
10.2	39.0
10.4	40.0
10.6	41.0
10.8	27.0
11.0	20.0
11.2	29.0
11.4	23.0
11.6	19.0
11.8	17.0
12.0	12.0
12.2	19.0
12.4	11.0
12.6	8.0
12.8	7.0
13.0	12.0
13.2	8.0
13.4	13.0
13.6	11.0
13.8	5.0
14.0	8.0
14.2	6.0
14.4	2.0
14.6	14.0
14.8	8.0
15.0	9.0
15.2	4.0
15.4	14.0
15.6	7.0
15.8	8.0
16.0	4.0
