Distance (mm)	Counts
0.0	21.0
0.2	22.0
0.4	26.0
0.6	38.0
0.8	49.0
1.0	71.0
1.2	113.0
1.4	125.0
1.6	160.0
1.8	154.0
2.0	170.0
2.2	162.0
2.4	143.0
2.6	97.0
2.8	83.0
3.0	62.0
3.2	50.0
3.4	40.0
3.6	33.0
3.8	34.0
4.0	24.0
4.2	16.0
4.4	23.0
4.6	16.0
4.8	19.0
5.0	15.0
5.2	18.0
5.4	17.0
5.6	9.0
5.8	10.0
6.0	18.0
6.2	7.0
6.4	10.0
6.6	8.0
6.8	10.0
7.0	6.0
7.2	15.0
7.4	7.0
7.6	13.0
7.8	7.0
8.0	15.0
8.2	12.0
8.4	8.0
8.6	9.0
8.8	19.0
9.0	12.0
9.2	12.0
9.4	10.0
9.6	16.0
9.8	21.0
10.0	30.0
10.2	24.0
10.4	41.0
10.6	33.0
10.8	52.0
11.0	54.0
11.2	102.0
11.4	127.0
11.6	133.0
11.8	182.0
12.0	171.0
12.2	163.0
12.4	140.0
12.6	94.0
12.8	90.0
13.0	62.0
13.2	42.0
13.4	38.0
13.6	35.0
13.8	34.0
14.0	23.0
14.2	25.0
14.4	13.0
14.6	17.0
14.8	9.0
15.0	20.0
15.2	13.0
15.4	11.0
15.6	7.0
15.8	5.0
16.0	10.0
