Distance (mm)	Counts
0.0	12.0
0.2	10.0
0.4	11.0
0.6	22.0
0.8	13.0
1.0	18.0
1.2	27.0
1.4	33.0
1.6	42.0
1.8	47.0
2.0	54.0
2.2	82.0
2.4	99.0
2.6	112.0
2.8	168.0
3.0	185.0
3.2	201.0
3.4	179.0
3.6	151.0
3.8	141.0
4.0	91.0
4.2	62.0
4.4	55.0
4.6	57.0
4.8	38.0
5.0	23.0
5.2	27.0
5.4	26.0
5.6	17.0
5.8	14.0
6.0	25.0
6.2	21.0
6.4	20.0
6.6	22.0
6.8	12.0
7.0	21.0
7.2	19.0
7.4	19.0
7.6	19.0
7.8	20.0
8.0	14.0
8.2	23.0
8.4	22.0
8.6	47.0
8.8	39.0
9.0	30.0
9.2	77.0
9.4	104.0
9.6	135.0
9.8	150.0
10.0	163.0
10.2	162.0
10.4	175.0
10.6	127.0
10.8	101.0
11.0	59.0
11.2	65.0
11.4	41.0
11.6	39.0
11.8	43.0
12.0	31.0
12.2	28.0
12.4	25.0
12.6	20.0
12.8	17.0
13.0	9.0
13.2	10.0
13.4	15.0
13.6	9.0
13.8	13.0
14.0	7.0
14.2	16.0
14.4	9.0
14.6	8.0
14.8	6.0
15.0	10.0
15.2	0.0
15.4	7.0
15.6	5.0
15.8	9.0
16.0	7.0
