Distance (mm)	Counts
0.0	21.0
0.2	13.0
0.4	14.0
0.6	27.0
0.8	26.0
1.0	48.0
1.2	57.0
1.4	86.0
1.6	107.0
1.8	150.0
2.0	172.0
2.2	149.0
2.4	131.0
2.6	115.0
2.8	100.0
3.0	77.0
3.2	51.0
3.4	40.0
3.6	42.0
3.8	34.0
4.0	21.0
4.2	27.0
4.4	10.0
4.6	9.0
4.8	11.0
5.0	15.0
5.2	7.0
5.4	10.0
5.6	13.0
5.8	6.0
6.0	2.0
6.2	11.0
6.4	16.0
6.6	9.0
6.8	12.0
7.0	10.0
7.2	11.0
7.4	9.0
7.6	10.0
7.8	10.0
8.0	17.0
8.2	6.0
8.4	13.0
8.6	10.0
8.8	13.0
9.0	11.0
9.2	18.0
9.4	13.0
9.6	15.0
9.8	17.0
10.0	21.0
10.2	33.0
10.4	26.0
10.6	41.0
10.8	58.0
11.0	80.0
11.2	101.0
11.4	148.0
11.6	143.0
11.8	140.0
12.0	137.0
12.2	113.0
12.4	83.0
12.6	69.0
12.8	56.0
13.0	37.0
13.2	23.0
13.4	18.0
13.6	24.0
13.8	10.0
14.0	22.0
14.2	12.0
14.4	18.0
14.6	13.0
14.8	14.0
15.0	14.0
15.2	11.0
15.4	14.0
15.6	6.0
15.8	5.0
16.0	4.0
