Distance (mm)	Counts
0.0	8.0
0.2	12.0
0.4	10.0
0.6	6.0
0.8	16.0
1.0	16.0
1.2	10.0
1.4	14.0
1.6	12.0
1.8	11.0
2.0	8.0
2.2	13.0
2.4	12.0
2.6	21.0
2.8	15.0
3.0	18.0
3.2	31.0
3.4	51.0
3.6	41.0
3.8	47.0
4.0	69.0
4.2	103.0
4.4	151.0
4.6	170.0
4.8	168.0
5.0	151.0
5.2	177.0
5.4	128.0
5.6	128.0
5.8	83.0
6.0	90.0
6.2	74.0
6.4	68.0
6.6	59.0
6.8	68.0
7.0	96.0
7.2	121.0
7.4	152.0
7.6	179.0
7.8	232.0
8.0	217.0
8.2	186.0
8.4	184.0
8.6	129.0
8.8	123.0
9.0	96.0
9.2	71.0
9.4	51.0
9.6	47.0
9.8	46.0
10.0	28.0
10.2	24.0
10.4	29.0
10.6	17.0
10.8	14.0
11.0	19.0
11.2	12.0
11.4	13.0
11.6	10.0
11.8	22.0
12.0	11.0
12.2	9.0
12.4	9.0
12.6	9.0
12.8	10.0
13.0	8.0
13.2	4.0
13.4	6.0
13.6	5.0
13.8	8.0
14.0	5.0
14.2	7.0
14.4	8.0
14.6	8.0
14.8	5.0
15.0	5.0
15.2	6.0
15.4	5.0
15.6	8.0
15.8	6.0
16.0	3.0
