Distance (mm)	Counts
0.0	27.0
0.2	26.0
0.4	42.0
0.6	28.0
0.8	32.0
1.0	65.0
1.2	83.0
1.4	105.0
1.6	129.0
1.8	143.0
2.0	119.0
2.2	106.0
2.4	114.0
2.6	90.0
2.8	58.0
3.0	43.0
3.2	48.0
3.4	30.0
3.6	21.0
3.8	26.0
4.0	27.0
4.2	12.0
4.4	16.0
4.6	5.0
4.8	13.0
5.0	12.0
5.2	12.0
5.4	11.0
5.6	8.0
5.8	8.0
6.0	7.0
6.2	11.0
6.4	9.0
6.6	6.0
6.8	6.0
7.0	7.0
7.2	7.0
7.4	10.0
7.6	10.0
7.8	8.0
8.0	10.0
8.2	9.0
8.4	8.0
8.6	11.0
8.8	7.0
9.0	7.0
9.2	7.0
9.4	9.0
9.6	14.0
9.8	9.0
10.0	16.0
10.2	16.0
10.4	19.0
10.6	26.0
10.8	35.0
11.0	35.0
11.2	42.0
11.4	57.0
11.6	84.0
11.8	127.0
12.0	111.0
12.2	142.0
12.4	150.0
12.6	148.0
12.8	127.0
13.0	82.0
13.2	63.0
13.4	43.0
13.6	35.0
13.8	37.0
14.0	26.0
14.2	35.0
14.4	13.0
14.6	16.0
14.8	15.0
15.0	16.0
15.2	8.0
15.4	11.0
15.6	16.0
15.8	5.0
16.0	13.0
