Distance (mm)	Counts
0.0	12.0
0.2	14.0
0.4	17.0
0.6	20.0
0.8	33.0
1.0	31.0
1.2	46.0
1.4	58.0
1.6	88.0
1.8	117.0
2.0	145.0
2.2	152.0
2.4	163.0
2.6	204.0
2.8	154.0
3.0	134.0
3.2	126.0
3.4	91.0
3.6	59.0
3.8	44.0
4.0	37.0
4.2	40.0
4.4	26.0
4.6	20.0
4.8	26.0
5.0	24.0
5.2	16.0
5.4	14.0
5.6	25.0
5.8	20.0
6.0	10.0
6.2	11.0
6.4	17.0
6.6	10.0
6.8	15.0
7.0	19.0
7.2	17.0
7.4	15.0
7.6	19.0
7.8	16.0
8.0	10.0
8.2	24.0
8.4	20.0
8.6	24.0
8.8	17.0
9.0	24.0
9.2	30.0
9.4	30.0
9.6	48.0
9.8	60.0
10.0	76.0
10.2	120.0
10.4	149.0
10.6	181.0
10.8	198.0
11.0	196.0
11.2	156.0
11.4	129.0
11.6	109.0
11.8	84.0
12.0	67.0
12.2	60.0
12.4	44.0
12.6	41.0
12.8	24.0
13.0	27.0
13.2	21.0
13.4	20.0
13.6	11.0
13.8	13.0
14.0	11.0
14.2	12.0
14.4	12.0
14.6	12.0
14.8	12.0
15.0	5.0
15.2	9.0
15.4	9.0
15.6	6.0
15.8	7.0
16.0	4.0
