Distance (mm)	Counts
0.0	8.0
0.2	10.0
0.4	14.0
0.6	12.0
0.8	4.0
1.0	9.0
1.2	11.0
1.4	11.0
1.6	5.0
1.8	10.0
2.0	7.0
2.2	8.0
2.4	18.0
2.6	13.0
2.8	20.0
3.0	14.0
3.2	17.0
3.4	19.0
3.6	20.0
3.8	14.0
4.0	25.0
4.2	30.0
4.4	54.0
4.6	60.0
4.8	90.0
5.0	199.0
5.2	240.0
5.4	383.0
5.6	457.0
5.8	496.0
6.0	555.0
6.2	515.0
6.4	537.0
6.6	441.0
6.8	421.0
7.0	450.0
7.2	521.0
7.4	590.0
7.6	643.0
7.8	656.0
8.0	567.0
8.2	533.0
8.4	445.0
8.6	272.0
8.8	178.0
9.0	79.0
9.2	47.0
9.4	37.0
9.6	28.0
9.8	27.0
10.0	21.0
10.2	15.0
10.4	20.0
10.6	17.0
10.8	17.0
11.0	20.0
11.2	19.0
11.4	12.0
11.6	6.0
11.8	10.0
12.0	7.0
12.2	9.0
12.4	9.0
12.6	11.0
12.8	9.0
13.0	4.0
13.2	8.0
13.4	10.0
13.6	10.0
13.8	12.0
14.0	4.0
14.2	8.0
14.4	10.0
14.6	8.0
14.8	6.0
15.0	6.0
