Distance (mm)	Counts
0.0	145.0
0.2	262.0
0.4	349.0
0.6	450.0
0.8	486.0
1.0	536.0
1.2	427.0
1.4	395.0
1.6	317.0
1.8	199.0
2.0	108.0
2.2	59.0
2.4	41.0
2.6	32.0
2.8	22.0
3.0	10.0
3.2	14.0
3.4	10.0
3.6	7.0
3.8	9.0
4.0	14.0
4.2	9.0
4.4	16.0
4.6	9.0
4.8	8.0
5.0	12.0
5.2	4.0
5.4	5.0
5.6	10.0
5.8	4.0
6.0	3.0
6.2	4.0
6.4	12.0
6.6	7.0
6.8	2.0
7.0	8.0
7.2	5.0
7.4	8.0
7.6	10.0
7.8	11.0
8.0	8.0
8.2	8.0
8.4	12.0
8.6	9.0
8.8	12.0
9.0	11.0
9.2	8.0
9.4	10.0
9.6	17.0
9.8	16.0
10.0	35.0
10.2	49.0
10.4	79.0
10.6	150.0
10.8	273.0
11.0	361.0
11.2	417.0
11.4	488.0
11.6	498.0
11.8	470.0
12.0	408.0
12.2	312.0
12.4	209.0
12.6	76.0
12.8	43.0
13.0	17.0
13.2	25.0
13.4	19.0
13.6	13.0
13.8	20.0
14.0	8.0
14.2	17.0
14.4	13.0
14.6	8.0
14.8	11.0
15.0	6.0
