Distance (mm)	Counts
0.0	146.0
0.2	283.0
0.4	357.0
0.6	493.0
0.8	500.0
1.0	519.0
1.2	525.0
1.4	467.0
1.6	393.0
1.8	266.0
2.0	127.0
2.2	94.0
2.4	43.0
2.6	30.0
2.8	21.0
3.0	26.0
3.2	13.0
3.4	10.0
3.6	16.0
3.8	16.0
4.0	7.0
4.2	13.0
4.4	5.0
4.6	16.0
4.8	10.0
5.0	12.0
5.2	7.0
5.4	2.0
5.6	7.0
5.8	9.0
6.0	8.0
6.2	7.0
6.4	14.0
6.6	3.0
6.8	8.0
7.0	10.0
7.2	8.0
7.4	11.0
7.6	14.0
7.8	15.0
8.0	10.0
8.2	21.0
8.4	21.0
8.6	30.0
8.8	31.0
9.0	46.0
9.2	80.0
9.4	180.0
9.6	240.0
9.8	369.0
10.0	456.0
10.2	520.0
10.4	544.0
10.6	509.0
10.8	415.0
11.0	322.0
11.2	230.0
11.4	104.0
11.6	67.0
11.8	28.0
12.0	21.0
12.2	22.0
12.4	15.0
12.6	7.0
12.8	9.0
13.0	9.0
13.2	7.0
13.4	11.0
13.6	8.0
13.8	9.0
14.0	9.0
14.2	9.0
14.4	8.0
14.6	8.0
14.8	4.0
15.0	3.0
