Distance (mm)	Counts
0.0	7.0
0.2	10.0
0.4	6.0
0.6	12.0
0.8	16.0
1.0	9.0
1.2	8.0
1.4	7.0
1.6	19.0
1.8	14.0
2.0	24.0
2.2	26.0
2.4	34.0
2.6	40.0
2.8	102.0
3.0	141.0
3.2	209.0
3.4	337.0
3.6	380.0
3.8	471.0
4.0	544.0
4.2	574.0
4.4	544.0
4.6	440.0
4.8	298.0
5.0	248.0
5.2	161.0
5.4	96.0
5.6	62.0
5.8	44.0
6.0	22.0
6.2	22.0
6.4	26.0
6.6	23.0
6.8	13.0
7.0	13.0
7.2	22.0
7.4	12.0
7.6	16.0
7.8	35.0
8.0	41.0
8.2	72.0
8.4	79.0
8.6	138.0
8.8	202.0
9.0	360.0
9.2	515.0
9.4	582.0
9.6	621.0
9.8	611.0
10.0	509.0
10.2	463.0
10.4	302.0
10.6	180.0
10.8	91.0
11.0	56.0
11.2	33.0
11.4	23.0
11.6	25.0
11.8	14.0
12.0	14.0
12.2	8.0
12.4	10.0
12.6	11.0
12.8	10.0
13.0	10.0
13.2	12.0
13.4	10.0
13.6	11.0
13.8	9.0
14.0	11.0
14.2	3.0
14.4	6.0
14.6	4.0
14.8	6.0
15.0	7.0
