Distance (mm)	Counts
0.0	181.0
0.2	280.0
0.4	381.0
0.6	468.0
0.8	490.0
1.0	459.0
1.2	396.0
1.4	299.0
1.6	222.0
1.8	114.0
2.0	54.0
2.2	41.0
2.4	20.0
2.6	17.0
2.8	24.0
3.0	15.0
3.2	12.0
3.4	14.0
3.6	9.0
3.8	9.0
4.0	8.0
4.2	9.0
4.4	3.0
4.6	16.0
4.8	10.0
5.0	6.0
5.2	5.0
5.4	13.0
5.6	7.0
5.8	7.0
6.0	6.0
6.2	6.0
6.4	12.0
6.6	7.0
6.8	11.0
7.0	8.0
7.2	4.0
7.4	9.0
7.6	8.0
7.8	9.0
8.0	4.0
8.2	6.0
8.4	11.0
8.6	12.0
8.8	13.0
9.0	14.0
9.2	11.0
9.4	17.0
9.6	11.0
9.8	27.0
10.0	30.0
10.2	52.0
10.4	76.0
10.6	134.0
10.8	262.0
11.0	316.0
11.2	384.0
11.4	472.0
11.6	484.0
11.8	407.0
12.0	359.0
12.2	264.0
12.4	181.0
12.6	95.0
12.8	53.0
13.0	22.0
13.2	17.0
13.4	16.0
13.6	7.0
13.8	18.0
14.0	11.0
14.2	5.0
14.4	10.0
14.6	11.0
14.8	6.0
15.0	6.0
