Distance (mm)	Counts
0.0	35.0
0.2	67.0
0.4	99.0
0.6	182.0
0.8	286.0
1.0	396.0
1.2	505.0
1.4	535.0
1.6	550.0
1.8	562.0
2.0	516.0
2.2	422.0
2.4	257.0
2.6	178.0
2.8	76.0
3.0	71.0
3.2	47.0
3.4	27.0
3.6	21.0
3.8	14.0
4.0	19.0
4.2	18.0
4.4	11.0
4.6	12.0
4.8	9.0
5.0	16.0
5.2	8.0
5.4	10.0
5.6	11.0
5.8	11.0
6.0	9.0
6.2	12.0
6.4	18.0
6.6	20.0
6.8	11.0
7.0	19.0
7.2	23.0
7.4	23.0
7.6	27.0
7.8	37.0
8.0	58.0
8.2	109.0
8.4	197.0
8.6	291.0
8.8	389.0
9.0	524.0
9.2	574.0
9.4	597.0
9.6	551.0
9.8	431.0
10.0	319.0
10.2	249.0
10.4	115.0
10.6	63.0
10.8	30.0
11.0	31.0
11.2	18.0
11.4	12.0
11.6	14.0
11.8	11.0
12.0	18.0
12.2	14.0
12.4	7.0
12.6	8.0
12.8	10.0
13.0	6.0
13.2	9.0
13.4	13.0
13.6	8.0
13.8	11.0
14.0	7.0
14.2	5.0
14.4	12.0
14.6	8.0
14.8	8.0
15.0	6.0
