Distance (mm)	Counts
0.0	11.0
0.2	8.0
0.4	10.0
0.6	8.0
0.8	13.0
1.0	5.0
1.2	11.0
1.4	10.0
1.6	7.0
1.8	14.0
2.0	14.0
2.2	15.0
2.4	12.0
2.6	12.0
2.8	9.0
3.0	20.0
3.2	7.0
3.4	24.0
3.6	23.0
3.8	18.0
4.0	17.0
4.2	16.0
4.4	34.0
4.6	34.0
4.8	47.0
5.0	91.0
5.2	117.0
5.4	225.0
5.6	339.0
5.8	534.0
6.0	613.0
6.2	666.0
6.4	735.0
6.6	788.0
6.8	800.0
7.0	750.0
7.2	640.0
7.4	621.0
7.6	599.0
7.8	562.0
8.0	473.0
8.2	340.0
8.4	292.0
8.6	165.0
8.8	128.0
9.0	79.0
9.2	67.0
9.4	53.0
9.6	27.0
9.8	20.0
10.0	19.0
10.2	15.0
10.4	17.0
10.6	11.0
10.8	9.0
11.0	24.0
11.2	13.0
11.4	17.0
11.6	11.0
11.8	13.0
12.0	12.0
12.2	5.0
12.4	8.0
12.6	13.0
12.8	15.0
13.0	5.0
13.2	13.0
13.4	12.0
13.6	9.0
13.8	14.0
14.0	2.0
14.2	10.0
14.4	5.0
14.6	11.0
14.8	11.0
15.0	3.0
