Distance (mm)	Counts
0.0	295.0
0.2	381.0
0.4	485.0
0.6	532.0
0.8	560.0
1.0	504.0
1.2	369.0
1.4	270.0
1.6	184.0
1.8	88.0
2.0	60.0
2.2	31.0
2.4	27.0
2.6	14.0
2.8	10.0
3.0	16.0
3.2	12.0
3.4	13.0
3.6	17.0
3.8	12.0
4.0	9.0
4.2	9.0
4.4	6.0
4.6	7.0
4.8	7.0
5.0	11.0
5.2	13.0
5.4	9.0
5.6	9.0
5.8	8.0
6.0	10.0
6.2	10.0
6.4	4.0
6.6	6.0
6.8	8.0
7.0	5.0
7.2	5.0
7.4	13.0
7.6	9.0
7.8	10.0
8.0	10.0
8.2	8.0
8.4	14.0
8.6	10.0
8.8	13.0
9.0	19.0
9.2	13.0
9.4	20.0
9.6	20.0
9.8	45.0
10.0	86.0
10.2	113.0
10.4	220.0
10.6	308.0
10.8	427.0
11.0	470.0
11.2	516.0
11.4	504.0
11.6	432.0
11.8	332.0
12.0	198.0
12.2	114.0
12.4	61.0
12.6	28.0
12.8	30.0
13.0	17.0
13.2	8.0
13.4	20.0
13.6	17.0
13.8	17.0
14.0	13.0
14.2	12.0
14.4	8.0
14.6	8.0
14.8	6.0
15.0	9.0
