Distance (mm)	Counts
0.0	4.0
0.2	18.0
0.4	7.0
0.6	9.0
0.8	11.0
1.0	11.0
1.2	14.0
1.4	13.0
1.6	11.0
1.8	9.0
2.0	7.0
2.2	11.0
2.4	11.0
2.6	13.0
2.8	13.0
3.0	10.0
3.2	22.0
3.4	20.0
3.6	29.0
3.8	40.0
4.0	52.0
4.2	76.0
4.4	141.0
4.6	225.0
4.8	299.0
5.0	421.0
5.2	462.0
5.4	546.0
5.6	521.0
5.8	531.0
6.0	418.0
6.2	402.0
6.4	247.0
6.6	186.0
6.8	149.0
7.0	139.0
7.2	163.0
7.4	213.0
7.6	339.0
7.8	456.0
8.0	500.0
8.2	631.0
8.4	623.0
8.6	573.0
8.8	487.0
9.0	351.0
9.2	196.0
9.4	128.0
9.6	68.0
9.8	34.0
10.0	38.0
10.2	22.0
10.4	18.0
10.6	21.0
10.8	17.0
11.0	11.0
11.2	13.0
11.4	11.0
11.6	10.0
11.8	13.0
12.0	10.0
12.2	6.0
12.4	10.0
12.6	12.0
12.8	11.0
13.0	11.0
13.2	5.0
13.4	10.0
13.6	6.0
13.8	6.0
14.0	5.0
14.2	4.0
14.4	11.0
14.6	15.0
14.8	6.0
15.0	9.0
