Distance (mm)	Counts
0.0	115.0
0.2	218.0
0.4	311.0
0.6	414.0
0.8	460.0
1.0	477.0
1.2	512.0
1.4	435.0
1.6	332.0
1.8	256.0
2.0	166.0
2.2	98.0
2.4	43.0
2.6	28.0
2.8	17.0
3.0	20.0
3.2	6.0
3.4	7.0
3.6	13.0
3.8	17.0
4.0	12.0
4.2	10.0
4.4	9.0
4.6	8.0
4.8	6.0
5.0	8.0
5.2	6.0
5.4	7.0
5.6	11.0
5.8	10.0
6.0	8.0
6.2	10.0
6.4	8.0
6.6	4.0
6.8	10.0
7.0	10.0
7.2	9.0
7.4	4.0
7.6	7.0
7.8	10.0
8.0	9.0
8.2	9.0
8.4	16.0
8.6	5.0
8.8	16.0
9.0	14.0
9.2	17.0
9.4	13.0
9.6	29.0
9.8	24.0
10.0	27.0
10.2	50.0
10.4	73.0
10.6	153.0
10.8	305.0
11.0	325.0
11.2	459.0
11.4	570.0
11.6	531.0
11.8	522.0
12.0	370.0
12.2	318.0
12.4	213.0
12.6	112.0
12.8	45.0
13.0	36.0
13.2	21.0
13.4	16.0
13.6	14.0
13.8	13.0
14.0	19.0
14.2	10.0
14.4	13.0
14.6	8.0
14.8	10.0
15.0	12.0
