Distance (mm)	Counts
0.0	8.0
0.2	20.0
0.4	21.0
0.6	19.0
0.8	11.0
1.0	21.0
1.2	24.0
1.4	65.0
1.6	98.0
1.8	182.0
2.0	252.0
2.2	380.0
2.4	455.0
2.6	533.0
2.8	549.0
3.0	515.0
3.2	466.0
3.4	330.0
3.6	230.0
3.8	204.0
4.0	93.0
4.2	65.0
4.4	30.0
4.6	28.0
4.8	26.0
5.0	26.0
5.2	23.0
5.4	15.0
5.6	11.0
5.8	13.0
6.0	16.0
6.2	16.0
6.4	9.0
6.6	2.0
6.8	9.0
7.0	9.0
7.2	8.0
7.4	14.0
7.6	18.0
7.8	16.0
8.0	14.0
8.2	12.0
8.4	13.0
8.6	17.0
8.8	24.0
9.0	31.0
9.2	47.0
9.4	74.0
9.6	111.0
9.8	211.0
10.0	329.0
10.2	439.0
10.4	540.0
10.6	578.0
10.8	568.0
11.0	529.0
11.2	427.0
11.4	322.0
11.6	175.0
11.8	83.0
12.0	55.0
12.2	27.0
12.4	23.0
12.6	18.0
12.8	18.0
13.0	9.0
13.2	6.0
13.4	14.0
13.6	13.0
13.8	18.0
14.0	14.0
14.2	8.0
14.4	10.0
14.6	7.0
14.8	11.0
15.0	7.0
