Distance (mm)	Counts
0.0	206.0
0.2	350.0
0.4	410.0
0.6	535.0
0.8	570.0
1.0	530.0
1.2	435.0
1.4	375.0
1.6	288.0
1.8	165.0
2.0	71.0
2.2	46.0
2.4	34.0
2.6	21.0
2.8	21.0
3.0	17.0
3.2	27.0
3.4	16.0
3.6	9.0
3.8	12.0
4.0	10.0
4.2	15.0
4.4	10.0
4.6	6.0
4.8	17.0
5.0	4.0
5.2	12.0
5.4	9.0
5.6	9.0
5.8	11.0
6.0	10.0
6.2	5.0
6.4	7.0
6.6	9.0
6.8	8.0
7.0	5.0
7.2	4.0
7.4	11.0
7.6	9.0
7.8	8.0
8.0	8.0
8.2	9.0
8.4	19.0
8.6	15.0
8.8	21.0
9.0	24.0
9.2	40.0
9.4	43.0
9.6	93.0
9.8	173.0
10.0	255.0
10.2	329.0
10.4	441.0
10.6	479.0
10.8	551.0
11.0	494.0
11.2	420.0
11.4	316.0
11.6	232.0
11.8	103.0
12.0	52.0
12.2	33.0
12.4	21.0
12.6	15.0
12.8	7.0
13.0	9.0
13.2	12.0
13.4	14.0
13.6	11.0
13.8	12.0
14.0	11.0
14.2	9.0
14.4	10.0
14.6	13.0
14.8	6.0
15.0	4.0
