Distance (mm)	Counts
0.0	96.0
0.2	169.0
0.4	252.0
0.6	366.0
0.8	428.0
1.0	475.0
1.2	547.0
1.4	460.0
1.6	427.0
1.8	317.0
2.0	183.0
2.2	123.0
2.4	58.0
2.6	47.0
2.8	29.0
3.0	22.0
3.2	17.0
3.4	16.0
3.6	12.0
3.8	12.0
4.0	12.0
4.2	11.0
4.4	6.0
4.6	5.0
4.8	5.0
5.0	7.0
5.2	5.0
5.4	5.0
5.6	5.0
5.8	8.0
6.0	7.0
6.2	10.0
6.4	10.0
6.6	9.0
6.8	11.0
7.0	9.0
7.2	7.0
7.4	3.0
7.6	11.0
7.8	5.0
8.0	10.0
8.2	10.0
8.4	10.0
8.6	11.0
8.8	8.0
9.0	6.0
9.2	16.0
9.4	21.0
9.6	23.0
9.8	19.0
10.0	36.0
10.2	27.0
10.4	83.0
10.6	147.0
10.8	272.0
11.0	354.0
11.2	439.0
11.4	533.0
11.6	535.0
11.8	478.0
12.0	398.0
12.2	327.0
12.4	213.0
12.6	105.0
12.8	52.0
13.0	26.0
13.2	27.0
13.4	15.0
13.6	17.0
13.8	13.0
14.0	11.0
14.2	12.0
14.4	17.0
14.6	7.0
14.8	10.0
15.0	10.0
