Distance (mm)	Counts
0.0	32.0
0.2	71.0
0.4	119.0
0.6	232.0
0.8	323.0
1.0	378.0
1.2	457.0
1.4	527.0
1.6	528.0
1.8	402.0
2.0	385.0
2.2	261.0
2.4	159.0
2.6	104.0
2.8	40.0
3.0	45.0
3.2	21.0
3.4	20.0
3.6	15.0
3.8	13.0
4.0	15.0
4.2	15.0
4.4	14.0
4.6	10.0
4.8	7.0
5.0	7.0
5.2	8.0
5.4	7.0
5.6	9.0
5.8	13.0
6.0	8.0
6.2	5.0
6.4	11.0
6.6	10.0
6.8	10.0
7.0	7.0
7.2	6.0
7.4	11.0
7.6	10.0
7.8	8.0
8.0	15.0
8.2	7.0
8.4	11.0
8.6	13.0
8.8	9.0
9.0	20.0
9.2	14.0
9.4	25.0
9.6	21.0
9.8	26.0
10.0	41.0
10.2	67.0
10.4	109.0
10.6	213.0
10.8	349.0
11.0	412.0
11.2	498.0
11.4	515.0
11.6	524.0
11.8	473.0
12.0	364.0
12.2	252.0
12.4	147.0
12.6	77.0
12.8	33.0
13.0	26.0
13.2	19.0
13.4	11.0
13.6	19.0
13.8	15.0
14.0	19.0
14.2	7.0
14.4	10.0
14.6	13.0
14.8	8.0
15.0	5.0
