Distance (mm)	Counts
0.0	5.0
0.2	10.0
0.4	5.0
0.6	12.0
0.8	13.0
1.0	7.0
1.2	7.0
1.4	12.0
1.6	8.0
1.8	11.0
2.0	15.0
2.2	12.0
2.4	15.0
2.6	16.0
2.8	15.0
3.0	17.0
3.2	25.0
3.4	27.0
3.6	30.0
3.8	35.0
4.0	75.0
4.2	118.0
4.4	197.0
4.6	282.0
4.8	413.0
5.0	478.0
5.2	556.0
5.4	531.0
5.6	482.0
5.8	452.0
6.0	394.0
6.2	276.0
6.4	202.0
6.6	145.0
6.8	99.0
7.0	90.0
7.2	92.0
7.4	147.0
7.6	247.0
7.8	372.0
8.0	471.0
8.2	568.0
8.4	622.0
8.6	634.0
8.8	550.0
9.0	461.0
9.2	291.0
9.4	188.0
9.6	117.0
9.8	51.0
10.0	31.0
10.2	27.0
10.4	36.0
10.6	16.0
10.8	19.0
11.0	17.0
11.2	18.0
11.4	14.0
11.6	13.0
11.8	10.0
12.0	13.0
12.2	11.0
12.4	9.0
12.6	13.0
12.8	9.0
13.0	5.0
13.2	6.0
13.4	11.0
13.6	19.0
13.8	3.0
14.0	10.0
14.2	11.0
14.4	9.0
14.6	7.0
14.8	7.0
15.0	5.0
