Distance (mm)	Counts
0.0	4.0
0.2	14.0
0.4	10.0
0.6	8.0
0.8	17.0
1.0	23.0
1.2	17.0
1.4	17.0
1.6	22.0
1.8	19.0
2.0	13.0
2.2	25.0
2.4	42.0
2.6	50.0
2.8	76.0
3.0	98.0
3.2	130.0
3.4	210.0
3.6	339.0
3.8	424.0
4.0	497.0
4.2	563.0
4.4	596.0
4.6	577.0
4.8	630.0
5.0	574.0
5.2	579.0
5.4	607.0
5.6	598.0
5.8	630.0
6.0	591.0
6.2	558.0
6.4	453.0
6.6	355.0
6.8	204.0
7.0	143.0
7.2	74.0
7.4	47.0
7.6	33.0
7.8	26.0
8.0	34.0
8.2	16.0
8.4	27.0
8.6	23.0
8.8	18.0
9.0	11.0
9.2	19.0
9.4	10.0
9.6	16.0
9.8	8.0
10.0	9.0
10.2	20.0
10.4	14.0
10.6	7.0
10.8	8.0
11.0	8.0
11.2	7.0
11.4	4.0
11.6	5.0
11.8	6.0
12.0	7.0
12.2	7.0
12.4	10.0
12.6	9.0
12.8	6.0
13.0	6.0
13.2	12.0
13.4	7.0
13.6	6.0
13.8	7.0
14.0	10.0
14.2	7.0
14.4	4.0
14.6	5.0
14.8	6.0
15.0	6.0
