Distance (mm)	Counts
0.0	274.0
0.2	410.0
0.4	492.0
0.6	513.0
0.8	550.0
1.0	504.0
1.2	382.0
1.4	280.0
1.6	196.0
1.8	106.0
2.0	59.0
2.2	42.0
2.4	25.0
2.6	24.0
2.8	13.0
3.0	13.0
3.2	9.0
3.4	13.0
3.6	11.0
3.8	6.0
4.0	11.0
4.2	4.0
4.4	7.0
4.6	12.0
4.8	7.0
5.0	12.0
5.2	12.0
5.4	11.0
5.6	7.0
5.8	5.0
6.0	9.0
6.2	8.0
6.4	3.0
6.6	7.0
6.8	7.0
7.0	11.0
7.2	10.0
7.4	6.0
7.6	12.0
7.8	3.0
8.0	15.0
8.2	7.0
8.4	9.0
8.6	6.0
8.8	13.0
9.0	10.0
9.2	26.0
9.4	21.0
9.6	31.0
9.8	57.0
10.0	107.0
10.2	151.0
10.4	240.0
10.6	359.0
10.8	437.0
11.0	524.0
11.2	528.0
11.4	480.0
11.6	420.0
11.8	321.0
12.0	177.0
12.2	90.0
12.4	46.0
12.6	33.0
12.8	17.0
13.0	19.0
13.2	17.0
13.4	18.0
13.6	13.0
13.8	12.0
14.0	9.0
14.2	6.0
14.4	8.0
14.6	4.0
14.8	5.0
15.0	14.0
