Distance (mm)	Counts
0.0	7.0
0.2	14.0
0.4	7.0
0.6	6.0
0.8	9.0
1.0	7.0
1.2	14.0
1.4	9.0
1.6	6.0
1.8	11.0
2.0	16.0
2.2	22.0
2.4	20.0
2.6	27.0
2.8	28.0
3.0	54.0
3.2	106.0
3.4	186.0
3.6	279.0
3.8	385.0
4.0	494.0
4.2	470.0
4.4	519.0
4.6	534.0
4.8	460.0
5.0	375.0
5.2	301.0
5.4	191.0
5.6	122.0
5.8	94.0
6.0	64.0
6.2	45.0
6.4	22.0
6.6	31.0
6.8	23.0
7.0	19.0
7.2	23.0
7.4	34.0
7.6	36.0
7.8	46.0
8.0	53.0
8.2	93.0
8.4	171.0
8.6	280.0
8.8	415.0
9.0	535.0
9.2	587.0
9.4	597.0
9.6	537.0
9.8	516.0
10.0	381.0
10.2	285.0
10.4	147.0
10.6	83.0
10.8	42.0
11.0	24.0
11.2	16.0
11.4	19.0
11.6	22.0
11.8	11.0
12.0	7.0
12.2	12.0
12.4	14.0
12.6	14.0
12.8	11.0
13.0	8.0
13.2	6.0
13.4	11.0
13.6	7.0
13.8	7.0
14.0	8.0
14.2	6.0
14.4	7.0
14.6	8.0
14.8	9.0
15.0	4.0
