Distance (mm)	Counts
0.0	173.0
0.2	339.0
0.4	403.0
0.6	485.0
0.8	525.0
1.0	558.0
1.2	537.0
1.4	399.0
1.6	353.0
1.8	178.0
2.0	100.0
2.2	67.0
2.4	49.0
2.6	30.0
2.8	19.0
3.0	15.0
3.2	16.0
3.4	7.0
3.6	11.0
3.8	14.0
4.0	7.0
4.2	12.0
4.4	8.0
4.6	16.0
4.8	9.0
5.0	10.0
5.2	6.0
5.4	6.0
5.6	5.0
5.8	12.0
6.0	3.0
6.2	12.0
6.4	11.0
6.6	10.0
6.8	12.0
7.0	10.0
7.2	16.0
7.4	8.0
7.6	11.0
7.8	15.0
8.0	10.0
8.2	18.0
8.4	19.0
8.6	24.0
8.8	29.0
9.0	31.0
9.2	56.0
9.4	84.0
9.6	156.0
9.8	288.0
10.0	380.0
10.2	432.0
10.4	507.0
10.6	510.0
10.8	469.0
11.0	424.0
11.2	316.0
11.4	159.0
11.6	126.0
11.8	60.0
12.0	34.0
12.2	25.0
12.4	23.0
12.6	16.0
12.8	12.0
13.0	16.0
13.2	15.0
13.4	9.0
13.6	10.0
13.8	8.0
14.0	11.0
14.2	12.0
14.4	6.0
14.6	13.0
14.8	5.0
15.0	8.0
