Distance (mm)	Counts
0.0	234.0
0.2	378.0
0.4	495.0
0.6	572.0
0.8	531.0
1.0	491.0
1.2	392.0
1.4	295.0
1.6	199.0
1.8	95.0
2.0	58.0
2.2	40.0
2.4	26.0
2.6	22.0
2.8	18.0
3.0	11.0
3.2	16.0
3.4	16.0
3.6	20.0
3.8	7.0
4.0	8.0
4.2	7.0
4.4	10.0
4.6	8.0
4.8	12.0
5.0	8.0
5.2	6.0
5.4	6.0
5.6	6.0
5.8	11.0
6.0	9.0
6.2	10.0
6.4	9.0
6.6	8.0
6.8	9.0
7.0	9.0
7.2	8.0
7.4	12.0
7.6	7.0
7.8	8.0
8.0	10.0
8.2	11.0
8.4	10.0
8.6	9.0
8.8	19.0
9.0	17.0
9.2	18.0
9.4	20.0
9.6	25.0
9.8	23.0
10.0	59.0
10.2	108.0
10.4	188.0
10.6	269.0
10.8	404.0
11.0	450.0
11.2	482.0
11.4	532.0
11.6	510.0
11.8	382.0
12.0	270.0
12.2	154.0
12.4	80.0
12.6	37.0
12.8	28.0
13.0	14.0
13.2	14.0
13.4	20.0
13.6	20.0
13.8	14.0
14.0	9.0
14.2	7.0
14.4	7.0
14.6	8.0
14.8	10.0
15.0	7.0
