Distance (mm)	Counts
0.0	166.0
0.2	267.0
0.4	382.0
0.6	481.0
0.8	541.0
1.0	557.0
1.2	487.0
1.4	410.0
1.6	322.0
1.8	207.0
2.0	143.0
2.2	85.0
2.4	45.0
2.6	30.0
2.8	20.0
3.0	20.0
3.2	13.0
3.4	12.0
3.6	15.0
3.8	11.0
4.0	12.0
4.2	11.0
4.4	7.0
4.6	10.0
4.8	10.0
5.0	5.0
5.2	4.0
5.4	6.0
5.6	7.0
5.8	9.0
6.0	14.0
6.2	6.0
6.4	4.0
6.6	9.0
6.8	11.0
7.0	15.0
7.2	11.0
7.4	7.0
7.6	18.0
7.8	14.0
8.0	10.0
8.2	17.0
8.4	26.0
8.6	21.0
8.8	25.0
9.0	43.0
9.2	75.0
9.4	133.0
9.6	196.0
9.8	329.0
10.0	380.0
10.2	539.0
10.4	509.0
10.6	519.0
10.8	425.0
11.0	421.0
11.2	254.0
11.4	160.0
11.6	85.0
11.8	34.0
12.0	29.0
12.2	16.0
12.4	20.0
12.6	20.0
12.8	16.0
13.0	11.0
13.2	4.0
13.4	16.0
13.6	17.0
13.8	12.0
14.0	6.0
14.2	3.0
14.4	2.0
14.6	10.0
14.8	7.0
15.0	7.0
