Distance (mm)	Counts
0.0	13.0
0.2	19.0
0.4	31.0
0.6	59.0
0.8	73.0
1.0	176.0
1.2	271.0
1.4	366.0
1.6	450.0
1.8	497.0
2.0	505.0
2.2	463.0
2.4	402.0
2.6	338.0
2.8	192.0
3.0	139.0
3.2	77.0
3.4	40.0
3.6	27.0
3.8	24.0
4.0	17.0
4.2	19.0
4.4	10.0
4.6	10.0
4.8	8.0
5.0	15.0
5.2	12.0
5.4	12.0
5.6	5.0
5.8	9.0
6.0	8.0
6.2	11.0
6.4	11.0
6.6	9.0
6.8	18.0
7.0	4.0
7.2	8.0
7.4	9.0
7.6	8.0
7.8	12.0
8.0	14.0
8.2	10.0
8.4	10.0
8.6	13.0
8.8	10.0
9.0	12.0
9.2	13.0
9.4	23.0
9.6	27.0
9.8	54.0
10.0	73.0
10.2	120.0
10.4	230.0
10.6	370.0
10.8	472.0
11.0	509.0
11.2	542.0
11.4	559.0
11.6	427.0
11.8	402.0
12.0	253.0
12.2	127.0
12.4	62.0
12.6	41.0
12.8	26.0
13.0	17.0
13.2	18.0
13.4	10.0
13.6	13.0
13.8	11.0
14.0	7.0
14.2	9.0
14.4	8.0
14.6	7.0
14.8	5.0
15.0	5.0
