Distance (mm)	Counts
0.0	14.0
0.2	10.0
0.4	10.0
0.6	21.0
0.8	27.0
1.0	39.0
1.2	60.0
1.4	133.0
1.6	191.0
1.8	272.0
2.0	369.0
2.2	454.0
2.4	530.0
2.6	543.0
2.8	451.0
3.0	419.0
3.2	327.0
3.4	210.0
3.6	128.0
3.8	89.0
4.0	56.0
4.2	28.0
4.4	26.0
4.6	19.0
4.8	19.0
5.0	21.0
5.2	8.0
5.4	17.0
5.6	11.0
5.8	11.0
6.0	2.0
6.2	10.0
6.4	11.0
6.6	8.0
6.8	10.0
7.0	11.0
7.2	7.0
7.4	13.0
7.6	9.0
7.8	12.0
8.0	18.0
8.2	11.0
8.4	13.0
8.6	25.0
8.8	21.0
9.0	31.0
9.2	40.0
9.4	34.0
9.6	66.0
9.8	131.0
10.0	212.0
10.2	319.0
10.4	412.0
10.6	537.0
10.8	545.0
11.0	565.0
11.2	506.0
11.4	345.0
11.6	284.0
11.8	156.0
12.0	80.0
12.2	50.0
12.4	23.0
12.6	27.0
12.8	19.0
13.0	13.0
13.2	17.0
13.4	7.0
13.6	16.0
13.8	10.0
14.0	6.0
14.2	4.0
14.4	12.0
14.6	10.0
14.8	5.0
15.0	7.0
