Distance (mm)	Counts
0.0	16.0
0.2	17.0
0.4	17.0
0.6	26.0
0.8	30.0
1.0	46.0
1.2	72.0
1.4	90.0
1.6	114.0
1.8	191.0
2.0	336.0
2.2	415.0
2.4	488.0
2.6	524.0
2.8	611.0
3.0	573.0
3.2	479.0
3.4	364.0
3.6	250.0
3.8	156.0
4.0	85.0
4.2	57.0
4.4	43.0
4.6	31.0
4.8	28.0
5.0	26.0
5.2	21.0
5.4	19.0
5.6	20.0
5.8	25.0
6.0	23.0
6.2	36.0
6.4	61.0
6.6	100.0
6.8	174.0
7.0	255.0
7.2	390.0
7.4	444.0
7.6	562.0
7.8	584.0
8.0	544.0
8.2	470.0
8.4	424.0
8.6	272.0
8.8	165.0
9.0	95.0
9.2	36.0
9.4	23.0
9.6	22.0
9.8	15.0
10.0	22.0
10.2	18.0
10.4	7.0
10.6	12.0
10.8	6.0
11.0	9.0
11.2	14.0
11.4	12.0
11.6	6.0
11.8	12.0
12.0	4.0
12.2	8.0
12.4	9.0
12.6	4.0
12.8	4.0
13.0	6.0
13.2	4.0
13.4	6.0
13.6	7.0
13.8	7.0
14.0	4.0
14.2	6.0
14.4	1.0
14.6	8.0
14.8	7.0
15.0	9.0
