Distance (mm)	Counts
0.0	9.0
0.2	13.0
0.4	11.0
0.6	14.0
0.8	9.0
1.0	8.0
1.2	13.0
1.4	29.0
1.6	31.0
1.8	27.0
2.0	42.0
2.2	75.0
2.4	163.0
2.6	245.0
2.8	320.0
3.0	403.0
3.2	522.0
3.4	570.0
3.6	520.0
3.8	473.0
4.0	441.0
4.2	307.0
4.4	229.0
4.6	144.0
4.8	93.0
5.0	38.0
5.2	38.0
5.4	30.0
5.6	20.0
5.8	21.0
6.0	19.0
6.2	10.0
6.4	20.0
6.6	22.0
6.8	13.0
7.0	12.0
7.2	17.0
7.4	11.0
7.6	16.0
7.8	17.0
8.0	23.0
8.2	21.0
8.4	30.0
8.6	55.0
8.8	64.0
9.0	95.0
9.2	198.0
9.4	280.0
9.6	430.0
9.8	528.0
10.0	585.0
10.2	626.0
10.4	559.0
10.6	450.0
10.8	345.0
11.0	226.0
11.2	107.0
11.4	64.0
11.6	35.0
11.8	29.0
12.0	20.0
12.2	18.0
12.4	14.0
12.6	13.0
12.8	12.0
13.0	15.0
13.2	11.0
13.4	12.0
13.6	13.0
13.8	7.0
14.0	12.0
14.2	10.0
14.4	9.0
14.6	13.0
14.8	5.0
15.0	11.0
