Distance (mm)	Counts
0.0	24.0
0.2	16.0
0.4	17.0
0.6	30.0
0.8	57.0
1.0	92.0
1.2	194.0
1.4	271.0
1.6	327.0
1.8	404.0
2.0	491.0
2.2	531.0
2.4	491.0
2.6	451.0
2.8	325.0
3.0	231.0
3.2	121.0
3.4	74.0
3.6	41.0
3.8	34.0
4.0	24.0
4.2	25.0
4.4	15.0
4.6	15.0
4.8	11.0
5.0	17.0
5.2	13.0
5.4	14.0
5.6	17.0
5.8	11.0
6.0	9.0
6.2	7.0
6.4	9.0
6.6	17.0
6.8	9.0
7.0	21.0
7.2	10.0
7.4	6.0
7.6	8.0
7.8	12.0
8.0	13.0
8.2	13.0
8.4	17.0
8.6	10.0
8.8	9.0
9.0	17.0
9.2	19.0
9.4	29.0
9.6	39.0
9.8	70.0
10.0	125.0
10.2	179.0
10.4	307.0
10.6	372.0
10.8	481.0
11.0	569.0
11.2	544.0
11.4	494.0
11.6	458.0
11.8	327.0
12.0	160.0
12.2	92.0
12.4	50.0
12.6	33.0
12.8	21.0
13.0	18.0
13.2	21.0
13.4	11.0
13.6	13.0
13.8	13.0
14.0	8.0
14.2	10.0
14.4	7.0
14.6	4.0
14.8	6.0
15.0	10.0
