Distance (mm)	Counts
0.0	11.0
0.2	9.0
0.4	13.0
0.6	14.0
0.8	15.0
1.0	12.0
1.2	12.0
1.4	20.0
1.6	25.0
1.8	30.0
2.0	35.0
2.2	50.0
2.4	111.0
2.6	190.0
2.8	253.0
3.0	352.0
3.2	423.0
3.4	486.0
3.6	561.0
3.8	555.0
4.0	488.0
4.2	421.0
4.4	296.0
4.6	183.0
4.8	144.0
5.0	62.0
5.2	46.0
5.4	34.0
5.6	21.0
5.8	15.0
6.0	14.0
6.2	13.0
6.4	16.0
6.6	15.0
6.8	18.0
7.0	16.0
7.2	20.0
7.4	18.0
7.6	19.0
7.8	25.0
8.0	26.0
8.2	28.0
8.4	30.0
8.6	64.0
8.8	74.0
9.0	138.0
9.2	254.0
9.4	379.0
9.6	450.0
9.8	554.0
10.0	623.0
10.2	595.0
10.4	487.0
10.6	418.0
10.8	285.0
11.0	171.0
11.2	83.0
11.4	38.0
11.6	36.0
11.8	24.0
12.0	25.0
12.2	20.0
12.4	16.0
12.6	12.0
12.8	12.0
13.0	14.0
13.2	6.0
13.4	12.0
13.6	12.0
13.8	5.0
14.0	6.0
14.2	9.0
14.4	13.0
14.6	14.0
14.8	9.0
15.0	4.0
