Distance (mm)	Counts
0.0	7.0
0.2	9.0
0.4	8.0
0.6	5.0
0.8	6.0
1.0	9.0
1.2	9.0
1.4	12.0
1.6	12.0
1.8	14.0
2.0	8.0
2.2	8.0
2.4	10.0
2.6	7.0
2.8	13.0
3.0	11.0
3.2	15.0
3.4	12.0
3.6	8.0
3.8	15.0
4.0	18.0
4.2	23.0
4.4	24.0
4.6	37.0
4.8	27.0
5.0	46.0
5.2	49.0
5.4	83.0
5.6	148.0
5.8	251.0
6.0	376.0
6.2	580.0
6.4	818.0
6.6	1051.0
6.8	1125.0
7.0	1204.0
7.2	1043.0
7.4	908.0
7.6	726.0
7.8	470.0
8.0	310.0
8.2	202.0
8.4	127.0
8.6	72.0
8.8	44.0
9.0	38.0
9.2	27.0
9.4	33.0
9.6	19.0
9.8	11.0
10.0	21.0
10.2	12.0
10.4	14.0
10.6	10.0
10.8	15.0
11.0	9.0
11.2	6.0
11.4	11.0
11.6	7.0
11.8	12.0
12.0	12.0
12.2	15.0
12.4	11.0
12.6	11.0
12.8	6.0
13.0	10.0
13.2	9.0
13.4	10.0
13.6	11.0
13.8	9.0
14.0	12.0
14.2	5.0
14.4	9.0
14.6	10.0
14.8	5.0
15.0	4.0
