Distance (mm)	Counts
0.0	16.0
0.2	20.0
0.4	24.0
0.6	37.0
0.8	74.0
1.0	124.0
1.2	253.0
1.4	352.0
1.6	373.0
1.8	476.0
2.0	491.0
2.2	504.0
2.4	457.0
2.6	371.0
2.8	242.0
3.0	172.0
3.2	105.0
3.4	54.0
3.6	34.0
3.8	29.0
4.0	14.0
4.2	15.0
4.4	19.0
4.6	11.0
4.8	10.0
5.0	9.0
5.2	12.0
5.4	12.0
5.6	9.0
5.8	9.0
6.0	6.0
6.2	10.0
6.4	13.0
6.6	10.0
6.8	8.0
7.0	4.0
7.2	8.0
7.4	10.0
7.6	10.0
7.8	14.0
8.0	15.0
8.2	12.0
8.4	9.0
8.6	12.0
8.8	12.0
9.0	20.0
9.2	24.0
9.4	23.0
9.6	42.0
9.8	46.0
10.0	99.0
10.2	153.0
10.4	273.0
10.6	373.0
10.8	505.0
11.0	570.0
11.2	576.0
11.4	520.0
11.6	426.0
11.8	313.0
12.0	204.0
12.2	113.0
12.4	84.0
12.6	26.0
12.8	16.0
13.0	20.0
13.2	16.0
13.4	17.0
13.6	23.0
13.8	13.0
14.0	9.0
14.2	8.0
14.4	6.0
14.6	17.0
14.8	13.0
15.0	8.0
