Distance (mm)	Counts
0.0	23.0
0.2	52.0
0.4	90.0
0.6	160.0
0.8	261.0
1.0	350.0
1.2	465.0
1.4	538.0
1.6	507.0
1.8	479.0
2.0	385.0
2.2	313.0
2.4	175.0
2.6	133.0
2.8	67.0
3.0	36.0
3.2	26.0
3.4	27.0
3.6	13.0
3.8	14.0
4.0	12.0
4.2	13.0
4.4	9.0
4.6	11.0
4.8	8.0
5.0	4.0
5.2	14.0
5.4	2.0
5.6	11.0
5.8	5.0
6.0	6.0
6.2	8.0
6.4	7.0
6.6	14.0
6.8	4.0
7.0	9.0
7.2	7.0
7.4	8.0
7.6	14.0
7.8	11.0
8.0	10.0
8.2	8.0
8.4	11.0
8.6	12.0
8.8	16.0
9.0	24.0
9.2	9.0
9.4	26.0
9.6	27.0
9.8	29.0
10.0	40.0
10.2	78.0
10.4	126.0
10.6	225.0
10.8	356.0
11.0	440.0
11.2	543.0
11.4	569.0
11.6	526.0
11.8	458.0
12.0	346.0
12.2	213.0
12.4	141.0
12.6	74.0
12.8	41.0
13.0	30.0
13.2	24.0
13.4	13.0
13.6	19.0
13.8	14.0
14.0	19.0
14.2	11.0
14.4	9.0
14.6	11.0
14.8	6.0
15.0	10.0
