Distance (mm)	Counts
0.0	4.0
0.2	12.0
0.4	9.0
0.6	8.0
0.8	7.0
1.0	11.0
1.2	10.0
1.4	10.0
1.6	12.0
1.8	7.0
2.0	9.0
2.2	13.0
2.4	15.0
2.6	12.0
2.8	17.0
3.0	10.0
3.2	9.0
3.4	16.0
3.6	14.0
3.8	15.0
4.0	22.0
4.2	25.0
4.4	25.0
4.6	37.0
4.8	32.0
5.0	59.0
5.2	86.0
5.4	159.0
5.6	238.0
5.8	346.0
6.0	425.0
6.2	511.0
6.4	752.0
6.6	814.0
6.8	943.0
7.0	945.0
7.2	915.0
7.4	854.0
7.6	746.0
7.8	615.0
8.0	471.0
8.2	284.0
8.4	147.0
8.6	76.0
8.8	48.0
9.0	47.0
9.2	28.0
9.4	21.0
9.6	17.0
9.8	20.0
10.0	23.0
10.2	13.0
10.4	19.0
10.6	14.0
10.8	11.0
11.0	8.0
11.2	12.0
11.4	14.0
11.6	8.0
11.8	9.0
12.0	13.0
12.2	15.0
12.4	7.0
12.6	11.0
12.8	6.0
13.0	13.0
13.2	8.0
13.4	10.0
13.6	14.0
13.8	8.0
14.0	5.0
14.2	7.0
14.4	9.0
14.6	5.0
14.8	6.0
15.0	5.0
