Distance (mm)	Counts
0.0	262.0
0.2	361.0
0.4	487.0
0.6	535.0
0.8	494.0
1.0	472.0
1.2	397.0
1.4	273.0
1.6	199.0
1.8	106.0
2.0	57.0
2.2	40.0
2.4	25.0
2.6	18.0
2.8	15.0
3.0	15.0
3.2	14.0
3.4	9.0
3.6	11.0
3.8	9.0
4.0	12.0
4.2	9.0
4.4	16.0
4.6	7.0
4.8	7.0
5.0	11.0
5.2	11.0
5.4	9.0
5.6	13.0
5.8	6.0
6.0	5.0
6.2	4.0
6.4	9.0
6.6	6.0
6.8	6.0
7.0	10.0
7.2	4.0
7.4	5.0
7.6	12.0
7.8	8.0
8.0	9.0
8.2	14.0
8.4	11.0
8.6	8.0
8.8	15.0
9.0	11.0
9.2	17.0
9.4	20.0
9.6	27.0
9.8	40.0
10.0	57.0
10.2	86.0
10.4	178.0
10.6	241.0
10.8	375.0
11.0	464.0
11.2	469.0
11.4	507.0
11.6	475.0
11.8	427.0
12.0	296.0
12.2	191.0
12.4	114.0
12.6	53.0
12.8	30.0
13.0	35.0
13.2	18.0
13.4	17.0
13.6	7.0
13.8	9.0
14.0	8.0
14.2	3.0
14.4	9.0
14.6	13.0
14.8	8.0
15.0	10.0
