Distance (mm)	Counts
0.0	33.0
0.2	79.0
0.4	136.0
0.6	236.0
0.8	268.0
1.0	437.0
1.2	515.0
1.4	566.0
1.6	578.0
1.8	542.0
2.0	398.0
2.2	379.0
2.4	214.0
2.6	124.0
2.8	77.0
3.0	41.0
3.2	39.0
3.4	22.0
3.6	23.0
3.8	17.0
4.0	14.0
4.2	16.0
4.4	16.0
4.6	12.0
4.8	17.0
5.0	13.0
5.2	13.0
5.4	15.0
5.6	19.0
5.8	15.0
6.0	13.0
6.2	8.0
6.4	17.0
6.6	7.0
6.8	15.0
7.0	16.0
7.2	14.0
7.4	28.0
7.6	17.0
7.8	29.0
8.0	47.0
8.2	64.0
8.4	110.0
8.6	238.0
8.8	332.0
9.0	431.0
9.2	557.0
9.4	588.0
9.6	557.0
9.8	491.0
10.0	402.0
10.2	337.0
10.4	179.0
10.6	128.0
10.8	55.0
11.0	30.0
11.2	22.0
11.4	16.0
11.6	20.0
11.8	24.0
12.0	10.0
12.2	15.0
12.4	15.0
12.6	5.0
12.8	10.0
13.0	9.0
13.2	11.0
13.4	5.0
13.6	3.0
13.8	12.0
14.0	6.0
14.2	4.0
14.4	8.0
14.6	9.0
14.8	10.0
15.0	4.0
