Distance (mm)	Counts
0.0	9.0
0.2	10.0
0.4	9.0
0.6	12.0
0.8	18.0
1.0	10.0
1.2	13.0
1.4	25.0
1.6	41.0
1.8	57.0
2.0	109.0
2.2	166.0
2.4	250.0
2.6	381.0
2.8	472.0
3.0	481.0
3.2	546.0
3.4	496.0
3.6	466.0
3.8	428.0
4.0	281.0
4.2	185.0
4.4	108.0
4.6	59.0
4.8	33.0
5.0	32.0
5.2	23.0
5.4	24.0
5.6	14.0
5.8	13.0
6.0	22.0
6.2	10.0
6.4	18.0
6.6	14.0
6.8	16.0
7.0	8.0
7.2	12.0
7.4	19.0
7.6	13.0
7.8	16.0
8.0	13.0
8.2	15.0
8.4	19.0
8.6	36.0
8.8	41.0
9.0	58.0
9.2	81.0
9.4	154.0
9.6	294.0
9.8	411.0
10.0	523.0
10.2	562.0
10.4	645.0
10.6	628.0
10.8	463.0
11.0	438.0
11.2	247.0
11.4	128.0
11.6	82.0
11.8	36.0
12.0	24.0
12.2	28.0
12.4	18.0
12.6	18.0
12.8	17.0
13.0	15.0
13.2	4.0
13.4	14.0
13.6	13.0
13.8	5.0
14.0	5.0
14.2	13.0
14.4	9.0
14.6	4.0
14.8	5.0
15.0	8.0
