Distance (mm)	Counts
0.0	9.0
0.2	7.0
0.4	10.0
0.6	7.0
0.8	9.0
1.0	10.0
1.2	15.0
1.4	15.0
1.6	14.0
1.8	11.0
2.0	32.0
2.2	37.0
2.4	40.0
2.6	80.0
2.8	126.0
3.0	180.0
3.2	313.0
3.4	429.0
3.6	490.0
3.8	516.0
4.0	548.0
4.2	533.0
4.4	428.0
4.6	377.0
4.8	242.0
5.0	135.0
5.2	120.0
5.4	58.0
5.6	57.0
5.8	38.0
6.0	26.0
6.2	19.0
6.4	20.0
6.6	20.0
6.8	20.0
7.0	16.0
7.2	22.0
7.4	16.0
7.6	16.0
7.8	23.0
8.0	30.0
8.2	33.0
8.4	52.0
8.6	101.0
8.8	131.0
9.0	275.0
9.2	422.0
9.4	504.0
9.6	592.0
9.8	566.0
10.0	607.0
10.2	527.0
10.4	406.0
10.6	262.0
10.8	117.0
11.0	83.0
11.2	42.0
11.4	27.0
11.6	21.0
11.8	22.0
12.0	21.0
12.2	11.0
12.4	14.0
12.6	12.0
12.8	14.0
13.0	12.0
13.2	10.0
13.4	10.0
13.6	6.0
13.8	5.0
14.0	9.0
14.2	5.0
14.4	6.0
14.6	5.0
14.8	12.0
15.0	7.0
